price;model_year;km;reg;fuel_type;fuel_economy;horse_power;gear_type;zip_code
474.900 kr.;2022;18000;2022-02-13;El;65.3;514;A;4700
539.800 kr.;2022;13000;2022-02-21;El;65.3;514;A;8620
449.900 kr.;2022;100;2022-11-28;El;0;347;A;5250
489.700 kr.;2022;19000;2022-02-11;El;65.3;514;A;4700
499.789 kr.;2021;18000;2021-11-02;El;65.3;514;A;6740
474.900 kr.;2022;18000;2022-03-01;El;65.3;441;A;9210
484.700 kr.;2022;17985;2022-02-14;El;65.3;514;A;6330
459.000 kr.;2021;30000;2021-09-01;El;65.3;441;A;6600
472.995 kr.;2022;12000;2022-06-09;El;62.5;514;A;2765
559.995 kr.;2022;10000;2022-06-30;El;64.6;534;A;2765
579.900 kr.;2022;5000;2022-06-01;El;64.6;534;A;7000
454.900 kr.;2021;32000;2021-11-01;El;65.3;514;A;6920
495.000 kr.;2022;14000;2022-03-01;El;65.3;384;A;2800
479.500 kr.;2022;7000;2022-05-31;El;62.5;514;A;6270
484.700 kr.;2022;13600;2022-03-14;El;65.3;384;A;6715
499.900 kr.;2022;8000;2022-03-01;El;65.3;514;A;7000
528.900 kr.;2022;2000;2022-09-01;El;65.3;514;A;7000
495.000 kr.;2022;18000;2022-03-01;El;65.3;514;A;6400
499.000 kr.;2022;9000;2022-03-01;El;65.3;384;A;8340
474.900 kr.;2022;14000;2022-02-16;El;65.3;514;A;7000
517.900 kr.;2022;1000;2022-06-20;El;65.3;514;A;7200
517.900 kr.;2022;2100;2022-06-17;El;65.3;514;A;7200
517.900 kr.;2022;3400;2022-06-17;El;65.3;514;A;7200
517.900 kr.;2022;2300;2022-06-20;El;65.3;514;A;7200
509.900 kr.;2022;3000;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;2000;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;2800;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;2600;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;3200;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;2200;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;3200;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;4600;2022-06-17;El;65.3;514;A;7200
509.900 kr.;2022;2300;2022-06-17;El;65.3;514;A;7200
509.000 kr.;2022;9800;2022-03-01;El;65.3;514;A;7430
484.995 kr.;2022;8000;2022-08-22;El;62.5;514;A;2765
489.995 kr.;2022;7000;2022-09-16;El;62.5;514;A;2765
479.400 kr.;2022;12000;2022-02-25;El;65.3;514;A;7200
472.995 kr.;2022;10000;2022-08-29;El;62.5;514;A;2765
472.995 kr.;2022;16000;2022-03-08;El;62.5;514;A;2765
455.995 kr.;2021;12000;2021-11-03;El;65.3;514;A;2765
499.000 kr.;2022;10000;2022-08-01;El;62.5;514;A;8520
509.900 kr.;2022;16000;2022-03-14;El;65.3;514;A;8930
469.900 kr.;2022;24000;2022-03-08;El;65.3;514;A;8361
498.900 kr.;2022;9000;2022-03-01;El;65.3;514;A;6400
450.000 kr.;2021;28000;2021-09-01;El;65.3;514;A;8270
509.900 kr.;2022;8500;2022-03-09;El;65.3;514;A;5250
514.900 kr.;2022;11700;2022-02-08;El;62.5;514;A;7200
509.900 kr.;2021;38000;2021-08-25;El;65.3;514;A;2605
495.000 kr.;2022;9000;2022-03-14;El;65.3;384;A;9000
488.800 kr.;2022;13000;2022-03-09;El;65.3;514;A;2630
479.900 kr.;2021;22000;2021-09-03;El;65.3;514;A;8930
564.900 kr.;2022;17000;2022-06-22;El;64.6;534;A;7200
494.900 kr.;2022;10000;2022-03-14;El;62.5;514;A;6270
479.500 kr.;2022;24000;2022-03-22;El;65.3;514;A;6630
520.000 kr.;2021;50000;2021-12-01;El;65.3;441;A;4500
469.900 kr.;2022;2000;2022-11-09;El;0;347;A;5762
489.900 kr.;2022;35000;2022-02-01;El;65.3;384;A;2630
609.000 kr.;2022;3000;2022-09-01;El;64.6;534;A;5000
494.900 kr.;2022;15000;2022-03-01;El;65.3;514;A;6400
471.000 kr.;2021;14000;2021-11-01;El;65.3;514;A;5200
499.000 kr.;2022;16000;2022-03-01;El;65.3;384;A;5300
508.800 kr.;2022;10000;2022-02-22;El;65.3;514;A;2605
493.900 kr.;2022;13000;2022-03-01;El;65.3;514;A;6400
